county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person_1,advance_in_person_3,election_day,advance_in_person_2,provisional
Fulton,JC05,SHERIFF - D,,I,T. JACKSON,7,0,0,0,7,0,0
Fulton,JC06,SHERIFF - D,,I,T. JACKSON,7,0,0,0,6,1,0
Fulton,JC07,SHERIFF - D,,I,T. JACKSON,16,2,0,0,12,2,0
Fulton,JC08,SHERIFF - D,,I,T. JACKSON,19,1,0,0,18,0,0
Fulton,JC09,SHERIFF - D,,I,T. JACKSON,13,2,0,0,11,0,0
Fulton,JC10,SHERIFF - D,,I,T. JACKSON,19,1,0,0,18,0,0
Fulton,JC11,SHERIFF - D,,I,T. JACKSON,12,0,0,0,12,0,0
Fulton,JC12,SHERIFF - D,,I,T. JACKSON,23,2,0,0,18,3,0
Fulton,JC13A,SHERIFF - D,,I,T. JACKSON,0,0,0,0,0,0,0
Fulton,JC13B,SHERIFF - D,,I,T. JACKSON,6,4,0,0,1,1,0
Fulton,JC14,SHERIFF - D,,I,T. JACKSON,17,0,0,0,17,0,0
Fulton,JC15,SHERIFF - D,,I,T. JACKSON,6,0,0,0,4,2,0
Fulton,JC16,SHERIFF - D,,I,T. JACKSON,16,0,0,0,14,2,0
Fulton,JC18A,SHERIFF - D,,I,T. JACKSON,11,0,0,0,10,1,0
Fulton,JC19,SHERIFF - D,,I,T. JACKSON,35,1,2,0,26,6,0
Fulton,ML011,SHERIFF - D,,I,T. JACKSON,7,0,0,0,7,0,0
Fulton,ML012,SHERIFF - D,,I,T. JACKSON,1,0,0,0,1,0,0
Fulton,ML01B,SHERIFF - D,,I,T. JACKSON,0,0,0,0,0,0,0
Fulton,ML021,SHERIFF - D,,I,T. JACKSON,4,0,0,0,4,0,0
Fulton,ML022,SHERIFF - D,,I,T. JACKSON,0,0,0,0,0,0,0
Fulton,ML023,SHERIFF - D,,I,T. JACKSON,1,0,0,0,1,0,0
Fulton,ML024,SHERIFF - D,,I,T. JACKSON,0,0,0,0,0,0,0
Fulton,ML03,SHERIFF - D,,I,T. JACKSON,10,2,0,0,5,2,1
Fulton,ML04A,SHERIFF - D,,I,T. JACKSON,2,0,0,0,2,0,0
Fulton,ML04B,SHERIFF - D,,I,T. JACKSON,4,0,0,0,4,0,0
Fulton,ML04C,SHERIFF - D,,I,T. JACKSON,0,0,0,0,0,0,0
Fulton,ML05A,SHERIFF - D,,I,T. JACKSON,0,0,0,0,0,0,0
Fulton,ML05B,SHERIFF - D,,I,T. JACKSON,2,0,0,0,2,0,0
Fulton,ML05C,SHERIFF - D,,I,T. JACKSON,20,1,0,0,18,1,0
Fulton,ML06A,SHERIFF - D,,I,T. JACKSON,6,0,0,0,4,2,0
Fulton,ML06B,SHERIFF - D,,I,T. JACKSON,7,0,0,0,7,0,0
Fulton,ML071,SHERIFF - D,,I,T. JACKSON,0,0,0,0,0,0,0
Fulton,ML072,SHERIFF - D,,I,T. JACKSON,1,0,0,0,1,0,0
Fulton,ML07A,SHERIFF - D,,I,T. JACKSON,0,0,0,0,0,0,0
Fulton,MP01,SHERIFF - D,,I,T. JACKSON,6,1,0,0,5,0,0
Fulton,PA01,SHERIFF - D,,I,T. JACKSON,30,1,0,4,25,0,0
Fulton,RW01,SHERIFF - D,,I,T. JACKSON,29,3,0,0,24,2,0
Fulton,RW02,SHERIFF - D,,I,T. JACKSON,25,2,0,0,22,1,0
Fulton,RW03,SHERIFF - D,,I,T. JACKSON,35,0,1,0,30,4,0
Fulton,RW04,SHERIFF - D,,I,T. JACKSON,22,0,0,0,13,9,0
Fulton,RW05,SHERIFF - D,,I,T. JACKSON,4,0,0,0,4,0,0
Fulton,RW06,SHERIFF - D,,I,T. JACKSON,18,2,0,0,13,3,0
Fulton,RW07A,SHERIFF - D,,I,T. JACKSON,1,0,0,0,0,1,0
Fulton,RW07B,SHERIFF - D,,I,T. JACKSON,2,0,0,0,2,0,0
Fulton,RW08,SHERIFF - D,,I,T. JACKSON,21,0,0,0,18,3,0
Fulton,RW09,SHERIFF - D,,I,T. JACKSON,30,0,0,0,20,10,0
Fulton,RW10,SHERIFF - D,,I,T. JACKSON,30,0,0,0,26,4,0
Fulton,RW11A,SHERIFF - D,,I,T. JACKSON,11,0,0,1,8,2,0
Fulton,RW12,SHERIFF - D,,I,T. JACKSON,34,0,0,0,31,3,0
Fulton,RW13,SHERIFF - D,,I,T. JACKSON,31,2,0,0,23,6,0
Fulton,RW16,SHERIFF - D,,I,T. JACKSON,11,0,0,0,10,1,0
Fulton,RW17,SHERIFF - D,,I,T. JACKSON,30,1,0,0,22,7,0
Fulton,RW19,SHERIFF - D,,I,T. JACKSON,13,0,0,0,13,0,0
Fulton,RW20,SHERIFF - D,,I,T. JACKSON,28,0,0,0,22,6,0
Fulton,RW21,SHERIFF - D,,I,T. JACKSON,12,2,0,0,7,3,0
Fulton,RW22A,SHERIFF - D,,I,T. JACKSON,10,0,0,0,8,2,0
Fulton,SC01B,SHERIFF - D,,I,T. JACKSON,309,2,10,75,222,0,0
Fulton,SC02,SHERIFF - D,,I,T. JACKSON,168,8,2,19,139,0,0
Fulton,SC04,SHERIFF - D,,I,T. JACKSON,21,1,0,8,12,0,0
Fulton,SC05A,SHERIFF - D,,I,T. JACKSON,29,0,0,7,22,0,0
Fulton,SC05B,SHERIFF - D,,I,T. JACKSON,150,0,1,60,88,0,1
Fulton,SC05D,SHERIFF - D,,I,T. JACKSON,133,2,1,48,82,0,0
Fulton,SC07A,SHERIFF - D,,I,T. JACKSON,133,4,5,44,80,0,0
Fulton,SC08B,SHERIFF - D,,I,T. JACKSON,114,1,0,44,69,0,0
Fulton,SC08C,SHERIFF - D,,I,T. JACKSON,2,0,0,0,2,0,0
Fulton,SC08D,SHERIFF - D,,I,T. JACKSON,9,0,2,1,6,0,0
Fulton,SC08E,SHERIFF - D,,I,T. JACKSON,5,0,0,0,5,0,0
Fulton,SC08F,SHERIFF - D,,I,T. JACKSON,21,0,0,14,7,0,0
Fulton,SC08G,SHERIFF - D,,I,T. JACKSON,0,0,0,0,0,0,0
Fulton,SC09A,SHERIFF - D,,I,T. JACKSON,120,2,1,34,82,0,1
Fulton,SC09B,SHERIFF - D,,I,T. JACKSON,73,0,1,26,46,0,0
Fulton,SC10,SHERIFF - D,,I,T. JACKSON,31,2,0,7,22,0,0
Fulton,SC11A,SHERIFF - D,,I,T. JACKSON,64,1,0,15,48,0,0
Fulton,SC11B,SHERIFF - D,,I,T. JACKSON,66,2,1,23,40,0,0
Fulton,SC13A,SHERIFF - D,,I,T. JACKSON,309,8,13,105,183,0,0
Fulton,SC13B,SHERIFF - D,,I,T. JACKSON,57,0,4,23,30,0,0
Fulton,SC14,SHERIFF - D,,I,T. JACKSON,43,1,3,12,26,1,0
Fulton,SC16,SHERIFF - D,,I,T. JACKSON,305,4,6,54,239,1,1
Fulton,SC17A,SHERIFF - D,,I,T. JACKSON,2,0,0,1,1,0,0
Fulton,SC17C,SHERIFF - D,,I,T. JACKSON,69,0,0,25,44,0,0
Fulton,SC18A,SHERIFF - D,,I,T. JACKSON,18,3,0,6,9,0,0
Fulton,SC18B,SHERIFF - D,,I,T. JACKSON,375,4,4,155,212,0,0
Fulton,SC19A,SHERIFF - D,,I,T. JACKSON,15,0,0,1,14,0,0
Fulton,SC19B,SHERIFF - D,,I,T. JACKSON,47,1,0,16,30,0,0
Fulton,SC211,SHERIFF - D,,I,T. JACKSON,21,0,0,6,15,0,0
Fulton,SC212,SHERIFF - D,,I,T. JACKSON,37,0,1,5,31,0,0
Fulton,SC23A,SHERIFF - D,,I,T. JACKSON,198,1,4,43,149,0,1
Fulton,SC23B,SHERIFF - D,,I,T. JACKSON,19,0,0,5,14,0,0
Fulton,SC27,SHERIFF - D,,I,T. JACKSON,117,1,2,40,74,0,0
Fulton,SC29A,SHERIFF - D,,I,T. JACKSON,117,1,2,36,78,0,0
Fulton,SC30A,SHERIFF - D,,I,T. JACKSON,9,3,0,0,6,0,0
Fulton,SC30B,SHERIFF - D,,I,T. JACKSON,62,2,2,14,44,0,0
Fulton,SS01,SHERIFF - D,,I,T. JACKSON,23,0,0,0,22,0,1
Fulton,SS02A,SHERIFF - D,,I,T. JACKSON,5,0,1,0,0,4,0
Fulton,SS02B,SHERIFF - D,,I,T. JACKSON,9,0,1,0,7,1,0
Fulton,SS03,SHERIFF - D,,I,T. JACKSON,8,0,0,0,5,3,0
Fulton,SS04,SHERIFF - D,,I,T. JACKSON,23,0,0,0,17,6,0
Fulton,SS05,SHERIFF - D,,I,T. JACKSON,25,1,0,0,20,4,0
Fulton,SS06,SHERIFF - D,,I,T. JACKSON,9,0,0,0,9,0,0
Fulton,SS07A,SHERIFF - D,,I,T. JACKSON,3,0,0,0,2,1,0
Fulton,SS07B,SHERIFF - D,,I,T. JACKSON,4,0,0,0,2,2,0
Fulton,SS07C,SHERIFF - D,,I,T. JACKSON,3,2,0,0,1,0,0
Fulton,SS08A,SHERIFF - D,,I,T. JACKSON,10,0,0,0,10,0,0
Fulton,SS08B,SHERIFF - D,,I,T. JACKSON,3,0,0,0,2,1,0
Fulton,SS08C,SHERIFF - D,,I,T. JACKSON,3,0,0,0,1,2,0
Fulton,SS08D,SHERIFF - D,,I,T. JACKSON,12,0,0,0,10,2,0
Fulton,SS09A,SHERIFF - D,,I,T. JACKSON,28,0,1,0,24,3,0
Fulton,SS09B,SHERIFF - D,,I,T. JACKSON,28,0,0,0,19,9,0
Fulton,SS11A,SHERIFF - D,,I,T. JACKSON,18,0,0,0,15,3,0
Fulton,SS11B,SHERIFF - D,,I,T. JACKSON,3,0,0,0,2,1,0
Fulton,SS11C,SHERIFF - D,,I,T. JACKSON,2,0,0,0,2,0,0
Fulton,SS11D,SHERIFF - D,,I,T. JACKSON,1,0,0,0,1,0,0
Fulton,SS12,SHERIFF - D,,I,T. JACKSON,21,1,0,0,18,2,0
Fulton,SS13A,SHERIFF - D,,I,T. JACKSON,8,1,0,0,6,1,0
Fulton,SS13B,SHERIFF - D,,I,T. JACKSON,2,0,1,0,0,1,0
Fulton,SS14,SHERIFF - D,,I,T. JACKSON,23,0,1,0,21,1,0
Fulton,SS15A,SHERIFF - D,,I,T. JACKSON,10,0,0,0,7,3,0
Fulton,SS15B,SHERIFF - D,,I,T. JACKSON,9,0,0,0,7,2,0
Fulton,SS16,SHERIFF - D,,I,T. JACKSON,13,0,0,0,8,5,0
Fulton,SS17,SHERIFF - D,,I,T. JACKSON,19,0,1,0,15,3,0
Fulton,SS18A,SHERIFF - D,,I,T. JACKSON,7,0,0,0,4,3,0
Fulton,SS18B,SHERIFF - D,,I,T. JACKSON,1,0,0,0,1,0,0
Fulton,SS19A,SHERIFF - D,,I,T. JACKSON,20,0,1,0,14,5,0
Fulton,SS19B,SHERIFF - D,,I,T. JACKSON,13,0,0,0,10,3,0
Fulton,SS20,SHERIFF - D,,I,T. JACKSON,9,2,0,0,3,4,0
Fulton,SS22,SHERIFF - D,,I,T. JACKSON,28,2,0,0,20,6,0
Fulton,SS25,SHERIFF - D,,I,T. JACKSON,9,0,0,0,9,0,0
Fulton,SS26,SHERIFF - D,,I,T. JACKSON,16,0,0,0,9,7,0
Fulton,SS29A,SHERIFF - D,,I,T. JACKSON,23,1,0,0,15,7,0
Fulton,SS31,SHERIFF - D,,I,T. JACKSON,12,0,0,0,8,4,0
Fulton,UC01A,SHERIFF - D,,I,T. JACKSON,58,2,1,8,47,0,0
Fulton,UC01B,SHERIFF - D,,I,T. JACKSON,6,0,0,2,4,0,0
Fulton,UC01E,SHERIFF - D,,I,T. JACKSON,3,0,0,1,2,0,0
Fulton,UC02A,SHERIFF - D,,I,T. JACKSON,182,1,3,58,120,0,0
Fulton,UC02B,SHERIFF - D,,I,T. JACKSON,0,0,0,0,0,0,0
Fulton,UC031,SHERIFF - D,,I,T. JACKSON,52,1,0,14,36,1,0
Fulton,UC032,SHERIFF - D,,I,T. JACKSON,1,0,0,0,1,0,0
Fulton,,SHERIFF - D,,,R. LANKFORD,12947,316,413,1802,10263,130,23
Fulton,01A,SHERIFF - D,,,R. LANKFORD,105,7,10,2,86,0,0
Fulton,01B,SHERIFF - D,,,R. LANKFORD,124,6,6,0,111,1,0
Fulton,01C,SHERIFF - D,,,R. LANKFORD,30,2,1,4,23,0,0
Fulton,01D,SHERIFF - D,,,R. LANKFORD,21,3,7,3,8,0,0
Fulton,01E,SHERIFF - D,,,R. LANKFORD,149,1,6,3,139,0,0
Fulton,01F,SHERIFF - D,,,R. LANKFORD,20,1,1,1,17,0,0
Fulton,01H,SHERIFF - D,,,R. LANKFORD,7,0,0,1,6,0,0
Fulton,01J,SHERIFF - D,,,R. LANKFORD,91,10,6,5,70,0,0
Fulton,01P,SHERIFF - D,,,R. LANKFORD,55,4,1,1,49,0,0
Fulton,01R,SHERIFF - D,,,R. LANKFORD,29,0,1,2,26,0,0
Fulton,01S,SHERIFF - D,,,R. LANKFORD,51,3,2,4,41,0,1
Fulton,01T,SHERIFF - D,,,R. LANKFORD,35,3,0,1,31,0,0
Fulton,02A,SHERIFF - D,,,R. LANKFORD,25,1,0,0,24,0,0
Fulton,02B,SHERIFF - D,,,R. LANKFORD,21,0,4,0,17,0,0
Fulton,02C,SHERIFF - D,,,R. LANKFORD,45,1,1,0,43,0,0
Fulton,02D,SHERIFF - D,,,R. LANKFORD,58,4,6,0,48,0,0
Fulton,02E,SHERIFF - D,,,R. LANKFORD,39,1,2,0,35,1,0
Fulton,02F1,SHERIFF - D,,,R. LANKFORD,37,0,4,0,33,0,0
Fulton,02F2,SHERIFF - D,,,R. LANKFORD,6,0,2,0,4,0,0
Fulton,02G,SHERIFF - D,,,R. LANKFORD,28,0,0,1,27,0,0
Fulton,02J,SHERIFF - D,,,R. LANKFORD,18,0,0,0,18,0,0
Fulton,02K,SHERIFF - D,,,R. LANKFORD,13,0,2,0,11,0,0
Fulton,02L1,SHERIFF - D,,,R. LANKFORD,25,1,2,0,21,1,0
Fulton,02L2,SHERIFF - D,,,R. LANKFORD,5,0,1,0,4,0,0
Fulton,02S,SHERIFF - D,,,R. LANKFORD,22,2,1,0,19,0,0
Fulton,02W,SHERIFF - D,,,R. LANKFORD,6,0,1,0,5,0,0
Fulton,03A,SHERIFF - D,,,R. LANKFORD,62,0,4,8,49,0,1
Fulton,03B,SHERIFF - D,,,R. LANKFORD,13,2,0,0,11,0,0
Fulton,03C,SHERIFF - D,,,R. LANKFORD,49,0,1,5,43,0,0
Fulton,03D,SHERIFF - D,,,R. LANKFORD,25,1,1,3,18,2,0
Fulton,03E,SHERIFF - D,,,R. LANKFORD,58,0,10,4,44,0,0
Fulton,03F,SHERIFF - D,,,R. LANKFORD,8,0,1,1,6,0,0
Fulton,03G,SHERIFF - D,,,R. LANKFORD,12,0,0,0,12,0,0
Fulton,03H,SHERIFF - D,,,R. LANKFORD,23,1,2,6,14,0,0
Fulton,03I,SHERIFF - D,,,R. LANKFORD,4,0,1,0,3,0,0
Fulton,03L,SHERIFF - D,,,R. LANKFORD,17,0,0,0,17,0,0
Fulton,03M,SHERIFF - D,,,R. LANKFORD,11,0,1,0,10,0,0
Fulton,03N,SHERIFF - D,,,R. LANKFORD,41,1,4,0,36,0,0
Fulton,03P1A,SHERIFF - D,,,R. LANKFORD,12,0,1,0,11,0,0
Fulton,03P2,SHERIFF - D,,,R. LANKFORD,0,0,0,0,0,0,0
Fulton,03S,SHERIFF - D,,,R. LANKFORD,33,2,0,2,29,0,0
Fulton,03T,SHERIFF - D,,,R. LANKFORD,17,0,1,2,14,0,0
Fulton,04A,SHERIFF - D,,,R. LANKFORD,35,1,2,6,26,0,0
Fulton,04B,SHERIFF - D,,,R. LANKFORD,17,0,1,2,11,2,1
Fulton,04C,SHERIFF - D,,,R. LANKFORD,4,0,0,1,2,0,1
Fulton,04D,SHERIFF - D,,,R. LANKFORD,80,2,2,7,69,0,0
Fulton,04F,SHERIFF - D,,,R. LANKFORD,23,1,3,2,17,0,0
Fulton,04G,SHERIFF - D,,,R. LANKFORD,18,2,0,0,16,0,0
Fulton,04I,SHERIFF - D,,,R. LANKFORD,19,0,9,1,9,0,0
Fulton,04J,SHERIFF - D,,,R. LANKFORD,5,0,1,0,4,0,0
Fulton,04K,SHERIFF - D,,,R. LANKFORD,104,2,19,2,81,0,0
Fulton,04L,SHERIFF - D,,,R. LANKFORD,40,1,1,1,36,0,1
Fulton,04M,SHERIFF - D,,,R. LANKFORD,20,1,1,3,15,0,0
Fulton,04S,SHERIFF - D,,,R. LANKFORD,123,2,2,15,104,0,0
Fulton,04T,SHERIFF - D,,,R. LANKFORD,49,0,1,10,38,0,0
Fulton,04V,SHERIFF - D,,,R. LANKFORD,34,1,1,1,30,0,1
Fulton,04W,SHERIFF - D,,,R. LANKFORD,3,0,1,0,2,0,0
Fulton,04X1,SHERIFF - D,,,R. LANKFORD,69,0,5,10,54,0,0
Fulton,04X2,SHERIFF - D,,,R. LANKFORD,21,1,1,3,16,0,0
Fulton,05A1,SHERIFF - D,,,R. LANKFORD,34,10,1,0,23,0,0
Fulton,05A2,SHERIFF - D,,,R. LANKFORD,77,3,2,0,72,0,0
Fulton,05B,SHERIFF - D,,,R. LANKFORD,41,1,3,0,37,0,0
Fulton,05C,SHERIFF - D,,,R. LANKFORD,0,0,0,0,0,0,0
Fulton,05D,SHERIFF - D,,,R. LANKFORD,2,0,1,0,1,0,0
Fulton,05F,SHERIFF - D,,,R. LANKFORD,0,0,0,0,0,0,0
Fulton,05J,SHERIFF - D,,,R. LANKFORD,11,0,1,0,10,0,0
Fulton,05K,SHERIFF - D,,,R. LANKFORD,30,0,4,0,26,0,0
Fulton,06B,SHERIFF - D,,,R. LANKFORD,5,1,0,0,4,0,0
Fulton,06D,SHERIFF - D,,,R. LANKFORD,48,1,2,0,43,2,0
Fulton,06E,SHERIFF - D,,,R. LANKFORD,16,0,2,0,14,0,0
Fulton,06F,SHERIFF - D,,,R. LANKFORD,20,0,1,0,18,0,1
Fulton,06G,SHERIFF - D,,,R. LANKFORD,3,0,0,0,3,0,0
Fulton,06H,SHERIFF - D,,,R. LANKFORD,14,0,1,0,13,0,0
Fulton,06I,SHERIFF - D,,,R. LANKFORD,4,0,0,0,4,0,0
Fulton,06J,SHERIFF - D,,,R. LANKFORD,10,0,2,0,8,0,0
Fulton,06L1,SHERIFF - D,,,R. LANKFORD,5,0,0,0,4,1,0
Fulton,06L2,SHERIFF - D,,,R. LANKFORD,3,0,0,0,3,0,0
Fulton,06N,SHERIFF - D,,,R. LANKFORD,11,0,1,1,8,1,0
Fulton,06Q,SHERIFF - D,,,R. LANKFORD,0,0,0,0,0,0,0
Fulton,06R,SHERIFF - D,,,R. LANKFORD,15,0,1,0,14,0,0
Fulton,07A,SHERIFF - D,,,R. LANKFORD,24,4,0,0,18,2,0
Fulton,07B,SHERIFF - D,,,R. LANKFORD,6,1,0,0,4,1,0
Fulton,07C,SHERIFF - D,,,R. LANKFORD,8,1,0,0,7,0,0
Fulton,07D,SHERIFF - D,,,R. LANKFORD,12,1,0,0,10,1,0
Fulton,07E,SHERIFF - D,,,R. LANKFORD,7,0,0,0,6,1,0
Fulton,07F,SHERIFF - D,,,R. LANKFORD,11,0,1,0,8,2,0
Fulton,07H,SHERIFF - D,,,R. LANKFORD,7,0,1,0,6,0,0
Fulton,07J,SHERIFF - D,,,R. LANKFORD,14,0,1,0,12,1,0
Fulton,07M,SHERIFF - D,,,R. LANKFORD,7,0,0,0,7,0,0
Fulton,07N,SHERIFF - D,,,R. LANKFORD,5,1,0,0,4,0,0
Fulton,08A,SHERIFF - D,,,R. LANKFORD,15,0,0,0,15,0,0
Fulton,08B,SHERIFF - D,,,R. LANKFORD,8,1,0,0,4,3,0
Fulton,08C,SHERIFF - D,,,R. LANKFORD,5,0,0,0,4,1,0
Fulton,08D,SHERIFF - D,,,R. LANKFORD,4,0,0,0,3,1,0
Fulton,08E,SHERIFF - D,,,R. LANKFORD,12,0,0,1,11,0,0
Fulton,08F1,SHERIFF - D,,,R. LANKFORD,0,0,0,0,0,0,0
Fulton,08G,SHERIFF - D,,,R. LANKFORD,23,2,0,0,21,0,0
Fulton,08H,SHERIFF - D,,,R. LANKFORD,5,1,0,0,4,0,0
Fulton,08J,SHERIFF - D,,,R. LANKFORD,11,1,1,0,9,0,0
Fulton,08K,SHERIFF - D,,,R. LANKFORD,2,0,1,0,1,0,0
Fulton,08L,SHERIFF - D,,,R. LANKFORD,35,1,9,0,23,2,0
Fulton,08M,SHERIFF - D,,,R. LANKFORD,10,0,0,0,8,2,0
Fulton,08N1,SHERIFF - D,,,R. LANKFORD,5,0,0,0,5,0,0
Fulton,08N2,SHERIFF - D,,,R. LANKFORD,8,2,0,0,5,1,0
Fulton,08P,SHERIFF - D,,,R. LANKFORD,10,0,1,0,7,1,1
Fulton,09A,SHERIFF - D,,,R. LANKFORD,41,0,3,0,36,0,2
Fulton,09B,SHERIFF - D,,,R. LANKFORD,14,3,0,1,10,0,0
Fulton,09C,SHERIFF - D,,,R. LANKFORD,186,6,6,34,139,1,0
Fulton,09D,SHERIFF - D,,,R. LANKFORD,64,6,1,6,51,0,0
Fulton,09E,SHERIFF - D,,,R. LANKFORD,47,1,2,2,42,0,0
Fulton,09F,SHERIFF - D,,,R. LANKFORD,24,0,0,0,24,0,0
Fulton,09G,SHERIFF - D,,,R. LANKFORD,16,0,0,0,15,1,0
Fulton,09H,SHERIFF - D,,,R. LANKFORD,6,0,0,0,6,0,0
Fulton,09I,SHERIFF - D,,,R. LANKFORD,33,0,1,3,28,0,1
Fulton,09K,SHERIFF - D,,,R. LANKFORD,114,2,4,19,89,0,0
Fulton,09M,SHERIFF - D,,,R. LANKFORD,18,0,0,1,17,0,0
Fulton,10A,SHERIFF - D,,,R. LANKFORD,198,0,3,43,152,0,0
Fulton,10B,SHERIFF - D,,,R. LANKFORD,308,8,6,76,217,0,1
Fulton,10C,SHERIFF - D,,,R. LANKFORD,111,21,11,14,65,0,0
Fulton,10D,SHERIFF - D,,,R. LANKFORD,238,12,8,72,146,0,0
Fulton,10E,SHERIFF - D,,,R. LANKFORD,74,6,1,15,52,0,0
Fulton,10F,SHERIFF - D,,,R. LANKFORD,85,3,1,15,65,1,0
Fulton,10G,SHERIFF - D,,,R. LANKFORD,102,5,1,19,77,0,0
Fulton,10H1,SHERIFF - D,,,R. LANKFORD,26,0,2,7,16,1,0
Fulton,10H2,SHERIFF - D,,,R. LANKFORD,109,4,10,21,74,0,0
Fulton,10I,SHERIFF - D,,,R. LANKFORD,22,0,0,5,17,0,0
Fulton,10J,SHERIFF - D,,,R. LANKFORD,46,0,0,0,46,0,0
Fulton,10K,SHERIFF - D,,,R. LANKFORD,100,5,2,5,87,0,1
Fulton,10M,SHERIFF - D,,,R. LANKFORD,105,1,3,9,91,1,0
Fulton,10P,SHERIFF - D,,,R. LANKFORD,74,2,1,7,64,0,0
Fulton,10R,SHERIFF - D,,,R. LANKFORD,34,0,1,1,32,0,0
Fulton,11B,SHERIFF - D,,,R. LANKFORD,264,10,6,58,189,0,1
Fulton,11C,SHERIFF - D,,,R. LANKFORD,146,1,2,25,117,1,0
Fulton,11E1,SHERIFF - D,,,R. LANKFORD,56,0,1,9,46,0,0
Fulton,11E2,SHERIFF - D,,,R. LANKFORD,67,2,1,5,59,0,0
Fulton,11E3,SHERIFF - D,,,R. LANKFORD,80,1,3,6,69,0,1
Fulton,11G,SHERIFF - D,,,R. LANKFORD,76,3,5,19,49,0,0
Fulton,11H,SHERIFF - D,,,R. LANKFORD,36,0,2,5,29,0,0
Fulton,11J,SHERIFF - D,,,R. LANKFORD,97,5,0,13,79,0,0
Fulton,11K,SHERIFF - D,,,R. LANKFORD,130,3,1,15,111,0,0
Fulton,11M,SHERIFF - D,,,R. LANKFORD,129,3,7,19,100,0,0
Fulton,11N,SHERIFF - D,,,R. LANKFORD,150,4,2,27,117,0,0
Fulton,11P,SHERIFF - D,,,R. LANKFORD,134,14,5,13,102,0,0
Fulton,11R,SHERIFF - D,,,R. LANKFORD,56,2,5,6,43,0,0
Fulton,12A,SHERIFF - D,,,R. LANKFORD,185,3,5,14,162,1,0
Fulton,12D,SHERIFF - D,,,R. LANKFORD,19,0,0,4,15,0,0
Fulton,12E1,SHERIFF - D,,,R. LANKFORD,40,1,2,8,29,0,0
Fulton,12F,SHERIFF - D,,,R. LANKFORD,41,0,1,1,39,0,0
Fulton,12G,SHERIFF - D,,,R. LANKFORD,73,0,0,2,71,0,0
Fulton,12H,SHERIFF - D,,,R. LANKFORD,95,5,4,10,76,0,0
Fulton,12I,SHERIFF - D,,,R. LANKFORD,47,3,2,8,33,0,1
Fulton,12J,SHERIFF - D,,,R. LANKFORD,60,1,0,5,54,0,0
Fulton,12K,SHERIFF - D,,,R. LANKFORD,62,1,2,3,56,0,0
Fulton,12L,SHERIFF - D,,,R. LANKFORD,29,2,1,4,22,0,0
Fulton,12M,SHERIFF - D,,,R. LANKFORD,93,2,6,6,79,0,0
Fulton,12N,SHERIFF - D,,,R. LANKFORD,25,0,0,0,25,0,0
Fulton,12S,SHERIFF - D,,,R. LANKFORD,76,2,9,1,63,1,0
Fulton,AP01A,SHERIFF - D,,,R. LANKFORD,4,0,1,0,3,0,0
Fulton,AP01B,SHERIFF - D,,,R. LANKFORD,1,0,0,0,1,0,0
Fulton,AP01C,SHERIFF - D,,,R. LANKFORD,1,1,0,0,0,0,0
Fulton,AP01D,SHERIFF - D,,,R. LANKFORD,0,0,0,0,0,0,0
Fulton,AP02B,SHERIFF - D,,,R. LANKFORD,0,0,0,0,0,0,0
Fulton,AP03,SHERIFF - D,,,R. LANKFORD,3,0,0,0,3,0,0
Fulton,AP04A,SHERIFF - D,,,R. LANKFORD,3,0,0,0,3,0,0
Fulton,AP04B,SHERIFF - D,,,R. LANKFORD,1,0,0,0,1,0,0
Fulton,AP05,SHERIFF - D,,,R. LANKFORD,2,0,0,0,2,0,0
Fulton,AP06,SHERIFF - D,,,R. LANKFORD,1,1,0,0,0,0,0
Fulton,AP07A,SHERIFF - D,,,R. LANKFORD,5,0,1,0,4,0,0
Fulton,AP07B,SHERIFF - D,,,R. LANKFORD,4,0,0,0,4,0,0
Fulton,AP09A,SHERIFF - D,,,R. LANKFORD,6,0,0,0,6,0,0
Fulton,AP09B,SHERIFF - D,,,R. LANKFORD,1,0,0,0,1,0,0
Fulton,AP021,SHERIFF - D,,,R. LANKFORD,5,0,0,0,4,1,0
Fulton,AP022,SHERIFF - D,,,R. LANKFORD,10,0,1,0,8,1,0
Fulton,AP10,SHERIFF - D,,,R. LANKFORD,3,0,0,0,3,0,0
Fulton,AP12A,SHERIFF - D,,,R. LANKFORD,0,0,0,0,0,0,0
Fulton,AP12B,SHERIFF - D,,,R. LANKFORD,1,0,0,0,1,0,0
Fulton,AP12C,SHERIFF - D,,,R. LANKFORD,6,0,0,0,6,0,0
Fulton,AP13,SHERIFF - D,,,R. LANKFORD,4,0,0,0,4,0,0
Fulton,AP14,SHERIFF - D,,,R. LANKFORD,8,0,0,0,7,1,0
Fulton,CH01,SHERIFF - D,,,R. LANKFORD,0,0,0,0,0,0,0
Fulton,CH02,SHERIFF - D,,,R. LANKFORD,12,0,0,2,10,0,0
Fulton,CH03,SHERIFF - D,,,R. LANKFORD,5,0,0,0,5,0,0
Fulton,CH04A,SHERIFF - D,,,R. LANKFORD,1,0,0,0,1,0,0
Fulton,CH05,SHERIFF - D,,,R. LANKFORD,3,0,0,0,3,0,0
Fulton,CP01B,SHERIFF - D,,,R. LANKFORD,4,0,0,0,4,0,0
Fulton,CP011,SHERIFF - D,,,R. LANKFORD,23,0,0,2,21,0,0
Fulton,CP012,SHERIFF - D,,,R. LANKFORD,30,0,0,1,29,0,0
