county,precinct,office,district,candidate,party,votes,absentee_by_mail,election_day,advance_in_person,provisional
Glascock,Gibson,Secretary of State,,Brad Raffensperger,Rep,339,13,117,209,0
Glascock,Mill,Secretary of State,,Brad Raffensperger,Rep,420,18,187,215,0
Glascock,Mitchell,Secretary of State,,Brad Raffensperger,Rep,286,11,170,105,0
Glascock,Edgehill,Secretary of State,,Bee Nguyen,Dem,7,2,2,3,0
Glascock,Gibson,Secretary of State,,Bee Nguyen,Dem,34,5,12,17,0
Glascock,Mill,Secretary of State,,Bee Nguyen,Dem,24,1,7,16,0
Glascock,Mitchell,Secretary of State,,Bee Nguyen,Dem,23,2,17,4,0
Glascock,Edgehill,Secretary of State,,Ted Metz,Lib,2,0,1,1,0
Glascock,Gibson,Secretary of State,,Ted Metz,Lib,14,0,5,9,0
Glascock,Mill,Secretary of State,,Ted Metz,Lib,13,0,4,9,0
Glascock,Mitchell,Secretary of State,,Ted Metz,Lib,13,0,7,6,0
Glascock,Edgehill,Attorney General,,Chris Carr,Rep,89,2,61,26,0
Glascock,Gibson,Attorney General,,Chris Carr,Rep,349,16,119,214,0
Glascock,Mill,Attorney General,,Chris Carr,Rep,432,18,191,223,0
Glascock,Mitchell,Attorney General,,Chris Carr,Rep,297,11,175,111,0
Glascock,Edgehill,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,10,1,2,7,0
Glascock,Gibson,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,40,4,16,20,0
Glascock,Mill,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,31,1,9,21,0
Glascock,Mitchell,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,30,2,23,5,0
Glascock,Edgehill,Attorney General,,Martin Cowen,Lib,2,1,1,0,0
Glascock,Gibson,Attorney General,,Martin Cowen,Lib,3,0,1,2,0
Glascock,Mill,Attorney General,,Martin Cowen,Lib,2,0,0,2,0
Glascock,Mitchell,Attorney General,,Martin Cowen,Lib,2,0,1,1,0
Glascock,Edgehill,Commissioner of Agriculture,,Tyler Harper,Rep,89,2,60,27,0
Glascock,Gibson,Commissioner of Agriculture,,Tyler Harper,Rep,356,16,121,219,0
Glascock,Mill,Commissioner of Agriculture,,Tyler Harper,Rep,437,18,193,226,0
Glascock,Mitchell,Commissioner of Agriculture,,Tyler Harper,Rep,290,11,168,111,0
Glascock,Edgehill,Commissioner of Agriculture,,Nakita Hemingway,Dem,10,1,4,5,0
Glascock,Gibson,Commissioner of Agriculture,,Nakita Hemingway,Dem,36,4,14,18,0
Glascock,Mill,Commissioner of Agriculture,,Nakita Hemingway,Dem,25,1,6,18,0
Glascock,Mitchell,Commissioner of Agriculture,,Nakita Hemingway,Dem,36,2,29,5,0
Glascock,Edgehill,Commissioner of Agriculture,,David Raudabaugh,Lib,2,1,0,1,0
Glascock,Gibson,Commissioner of Agriculture,,David Raudabaugh,Lib,4,0,1,3,0
Glascock,Mill,Commissioner of Agriculture,,David Raudabaugh,Lib,2,0,0,2,0
Glascock,Mitchell,Commissioner of Agriculture,,David Raudabaugh,Lib,3,0,2,1,0
Glascock,Edgehill,Commissioner of Insurance,,John King,Rep,91,2,61,28,0
Glascock,Gibson,Commissioner of Insurance,,John King,Rep,356,15,121,220,0
Glascock,Mill,Commissioner of Insurance,,John King,Rep,435,18,193,224,0
Glascock,Mitchell,Commissioner of Insurance,,John King,Rep,294,11,170,113,0
Glascock,Edgehill,Commissioner of Insurance,,Janice Laws Robinson,Dem,10,2,3,5,0
Glascock,Gibson,Commissioner of Insurance,,Janice Laws Robinson,Dem,34,4,14,16,0
Glascock,Mill,Commissioner of Insurance,,Janice Laws Robinson,Dem,28,1,7,20,0
Glascock,Mitchell,Commissioner of Insurance,,Janice Laws Robinson,Dem,28,2,22,4,0
Glascock,Edgehill,Commissioner of Labor,,Bruce Thompson,Rep,91,2,62,27,0
Glascock,Gibson,Commissioner of Labor,,Bruce Thompson,Rep,357,16,121,220,0
Glascock,Mill,Commissioner of Labor,,Bruce Thompson,Rep,442,18,194,230,0
Glascock,Mitchell,Commissioner of Labor,,Bruce Thompson,Rep,298,11,174,113,0
Glascock,Edgehill,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,7,1,2,4,0
Glascock,Gibson,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,33,4,13,16,0
Glascock,Mill,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,22,1,4,17,0
Glascock,Mitchell,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,28,2,23,3,0
Glascock,Edgehill,Commissioner of Labor,,Emily Anderson,Lib,3,1,0,2,0
Glascock,Gibson,Commissioner of Labor,,Emily Anderson,Lib,4,0,1,3,0
Glascock,Mill,Commissioner of Labor,,Emily Anderson,Lib,2,0,1,1,0
Glascock,Mitchell,Commissioner of Labor,,Emily Anderson,Lib,1,0,1,0,0
Glascock,Edgehill,U.S. House,,Rick W. Allen,Rep,91,2,62,27,0
Glascock,Gibson,U.S. House,,Rick W. Allen,Rep,355,15,118,222,0
Glascock,Mill,U.S. House,,Rick W. Allen,Rep,446,18,194,234,0
Glascock,Mitchell,U.S. House,,Rick W. Allen,Rep,295,11,171,113,0
Glascock,Edgehill,U.S. House,,Elizabeth 'Liz' Johnson,Dem,9,1,2,6,0
Glascock,Gibson,U.S. House,,Elizabeth 'Liz' Johnson,Dem,40,5,18,17,0
Glascock,Mill,U.S. House,,Elizabeth 'Liz' Johnson,Dem,23,1,5,17,0
Glascock,Mitchell,U.S. House,,Elizabeth 'Liz' Johnson,Dem,30,2,25,3,0
Glascock,Edgehill,State Senate,,Max Burns,Rep,94,2,62,30,0
Glascock,Gibson,State Senate,,Max Burns,Rep,371,16,126,229,0
Glascock,Mill,State Senate,,Max Burns,Rep,456,17,197,242,0
Glascock,Mitchell,State Senate,,Max Burns,Rep,315,12,187,116,0
Tift,Tifton NE,U.S. Senate,,Herschel Junior Walker,Rep,978,30,269,676,3
Tift,Brighton,U.S. Senate,,Herschel Junior Walker,Rep,1299,24,483,791,1
Tift,Brookfield,U.S. Senate,,Herschel Junior Walker,Rep,715,8,356,351,0
Tift,Chula,U.S. Senate,,Herschel Junior Walker,Rep,772,14,416,342,0
Tift,Docia,U.S. Senate,,Herschel Junior Walker,Rep,646,9,311,326,0
Tift,Eldorado,U.S. Senate,,Herschel Junior Walker,Rep,690,10,365,314,1
Tift,Omega,U.S. Senate,,Herschel Junior Walker,Rep,327,1,241,85,0
Tift,TY TY,U.S. Senate,,Herschel Junior Walker,Rep,533,12,277,244,0
Tift,Tifton NW,U.S. Senate,,Herschel Junior Walker,Rep,1358,36,415,907,0
Tift,Tifton South,U.S. Senate,,Herschel Junior Walker,Rep,313,9,77,227,0
Tift,Mott-Litman Gym,U.S. Senate,,Herschel Junior Walker,Rep,195,5,54,136,0
Tift,Tifton Lodge,U.S. Senate,,Herschel Junior Walker,Rep,1095,28,337,730,0
Tift,Tifton NE,U.S. Senate,,Raphael Warnock,Dem,501,48,155,298,0
Tift,Brighton,U.S. Senate,,Raphael Warnock,Dem,246,27,62,157,0
Tift,Brookfield,U.S. Senate,,Raphael Warnock,Dem,107,5,43,59,0
Tift,Chula,U.S. Senate,,Raphael Warnock,Dem,116,7,40,69,0
Tift,Docia,U.S. Senate,,Raphael Warnock,Dem,75,2,26,47,0
Tift,Eldorado,U.S. Senate,,Raphael Warnock,Dem,72,4,36,32,0
Tift,Omega,U.S. Senate,,Raphael Warnock,Dem,82,2,54,26,0
Tift,TY TY,U.S. Senate,,Raphael Warnock,Dem,153,4,78,71,0
Tift,Tifton NW,U.S. Senate,,Raphael Warnock,Dem,540,39,160,340,1
Tift,Tifton South,U.S. Senate,,Raphael Warnock,Dem,587,66,189,331,1
Tift,Mott-Litman Gym,U.S. Senate,,Raphael Warnock,Dem,864,72,277,515,0
Tift,Tifton Lodge,U.S. Senate,,Raphael Warnock,Dem,535,54,152,329,0
Tift,Tifton NE,U.S. Senate,,Chase Oliver,L,22,1,9,12,0
Tift,Brighton,U.S. Senate,,Chase Oliver,L,13,0,3,10,0
Tift,Brookfield,U.S. Senate,,Chase Oliver,L,11,0,7,4,0
Tift,Chula,U.S. Senate,,Chase Oliver,L,10,0,6,4,0
Tift,Docia,U.S. Senate,,Chase Oliver,L,11,1,8,2,0
Tift,Eldorado,U.S. Senate,,Chase Oliver,L,9,0,7,2,0
Tift,Omega,U.S. Senate,,Chase Oliver,L,8,1,7,0,0
Tift,TY TY,U.S. Senate,,Chase Oliver,L,7,0,5,2,0
Tift,Tifton NW,U.S. Senate,,Chase Oliver,L,36,2,16,18,0
Tift,Tifton South,U.S. Senate,,Chase Oliver,L,7,0,5,2,0
Tift,Mott-Litman Gym,U.S. Senate,,Chase Oliver,L,8,1,4,3,0
Tift,Tifton Lodge,U.S. Senate,,Chase Oliver,L,34,0,15,19,0
Tift,Tifton NE,Governor,,Brian Kemp,Rep,1049,35,291,720,3
Tift,Brighton,Governor,,Brian Kemp,Rep,1344,30,492,821,1
Tift,Brookfield,Governor,,Brian Kemp,Rep,752,10,373,369,0
Tift,Chula,Governor,,Brian Kemp,Rep,808,15,437,356,0
Tift,Docia,Governor,,Brian Kemp,Rep,680,11,325,344,0
Tift,Eldorado,Governor,,Brian Kemp,Rep,712,9,377,325,1
Tift,Omega,Governor,,Brian Kemp,Rep,344,1,254,89,0
Tift,TY TY,Governor,,Brian Kemp,Rep,560,12,290,258,0
Tift,Tifton NW,Governor,,Brian Kemp,Rep,1443,42,447,954,0
Tift,Tifton South,Governor,,Brian Kemp,Rep,334,14,89,231,0
Tift,Mott-Litman Gym,Governor,,Brian Kemp,Rep,212,7,60,145,0
Tift,Tifton Lodge,Governor,,Brian Kemp,Rep,1180,38,360,782,0
Tift,Tifton NE,Governor,,Stacey Abrams,Dem,449,45,140,264,0
Tift,Brighton,Governor,,Stacey Abrams,Dem,212,23,49,140,0
Tift,Brookfield,Governor,,Stacey Abrams,Dem,89,4,36,49,0
Tift,Chula,Governor,,Stacey Abrams,Dem,95,6,29,60,0
Tift,Docia,Governor,,Stacey Abrams,Dem,49,1,18,30,0
Tift,Eldorado,Governor,,Stacey Abrams,Dem,57,4,30,23,0
Tift,Omega,Governor,,Stacey Abrams,Dem,65,2,43,20,0
Tift,TY TY,Governor,,Stacey Abrams,Dem,137,4,72,61,0
Tift,Tifton NW,Governor,,Stacey Abrams,Dem,483,35,140,307,1
Tift,Tifton South,Governor,,Stacey Abrams,Dem,576,62,182,331,1
Tift,Mott-Litman Gym,Governor,,Stacey Abrams,Dem,855,71,273,511,0
Tift,Tifton Lodge,Governor,,Stacey Abrams,Dem,479,45,133,301,0
Tift,Tifton NE,Governor,,Shane Hazel,L,8,0,1,7,0
Tift,Brighton,Governor,,Shane Hazel,L,13,0,8,5,0
Tift,Brookfield,Governor,,Shane Hazel,L,2,0,1,1,0
Tift,Chula,Governor,,Shane Hazel,L,4,0,3,1,0
Tift,Docia,Governor,,Shane Hazel,L,3,0,3,0,0
Tift,Eldorado,Governor,,Shane Hazel,L,3,1,1,1,0
Tift,Omega,Governor,,Shane Hazel,L,8,1,5,2,0
Tift,TY TY,Governor,,Shane Hazel,L,2,0,2,0,0
Tift,Tifton NW,Governor,,Shane Hazel,L,10,1,5,4,0
Tift,Tifton South,Governor,,Shane Hazel,L,4,0,1,3,0
Tift,Mott-Litman Gym,Governor,,Shane Hazel,L,6,0,4,2,0
Tift,Tifton Lodge,Governor,,Shane Hazel,L,17,0,10,7,0
Tift,Tifton NE,Lieutenant Governor,,Burt Jones,Rep,1003,31,272,697,3
Tift,Brighton,Lieutenant Governor,,Burt Jones,Rep,1323,28,490,804,1
Tift,Brookfield,Lieutenant Governor,,Burt Jones,Rep,728,10,362,356,0
Tift,Chula,Lieutenant Governor,,Burt Jones,Rep,790,15,426,349,0
Tift,Docia,Lieutenant Governor,,Burt Jones,Rep,667,10,321,336,0
Tift,Eldorado,Lieutenant Governor,,Burt Jones,Rep,693,9,366,317,1
Tift,Omega,Lieutenant Governor,,Burt Jones,Rep,333,1,243,89,0
Tift,TY TY,Lieutenant Governor,,Burt Jones,Rep,548,12,286,250,0
Tift,Tifton NW,Lieutenant Governor,,Burt Jones,Rep,1424,41,435,948,0
Tift,Tifton South,Lieutenant Governor,,Burt Jones,Rep,331,10,86,235,0
Tift,Mott-Litman Gym,Lieutenant Governor,,Burt Jones,Rep,214,5,59,150,0
Tift,Tifton Lodge,Lieutenant Governor,,Burt Jones,Rep,1149,35,355,759,0
Tift,Tifton NE,Lieutenant Governor,,Charlie Bailey,Dem,455,44,145,266,0
Tift,Brighton,Lieutenant Governor,,Charlie Bailey,Dem,216,25,47,144,0
Tift,Brookfield,Lieutenant Governor,,Charlie Bailey,Dem,95,4,36,55,0
Tift,Chula,Lieutenant Governor,,Charlie Bailey,Dem,100,6,31,63,0
Tift,Docia,Lieutenant Governor,,Charlie Bailey,Dem,59,1,22,36,0
Tift,Eldorado,Lieutenant Governor,,Charlie Bailey,Dem,69,4,38,27,0
Tift,Omega,Lieutenant Governor,,Charlie Bailey,Dem,64,3,44,17,0
Tift,TY TY,Lieutenant Governor,,Charlie Bailey,Dem,130,4,65,61,0
Tift,Tifton NW,Lieutenant Governor,,Charlie Bailey,Dem,473,34,143,295,1
Tift,Tifton South,Lieutenant Governor,,Charlie Bailey,Dem,545,64,176,304,1
Tift,Mott-Litman Gym,Lieutenant Governor,,Charlie Bailey,Dem,790,72,250,468,0
Tift,Tifton Lodge,Lieutenant Governor,,Charlie Bailey,Dem,466,45,127,294,0
Tift,Tifton NE,Lieutenant Governor,,Ryan Graham,L,25,1,12,12,0
Tift,Brighton,Lieutenant Governor,,Ryan Graham,L,19,0,7,12,0
Tift,Brookfield,Lieutenant Governor,,Ryan Graham,L,10,0,5,5,0
Tift,Chula,Lieutenant Governor,,Ryan Graham,L,6,0,4,2,0
Tift,Docia,Lieutenant Governor,,Ryan Graham,L,4,1,2,1,0
Tift,Eldorado,Lieutenant Governor,,Ryan Graham,L,7,1,3,3,0
Tift,Omega,Lieutenant Governor,,Ryan Graham,L,10,0,8,2,0
Tift,TY TY,Lieutenant Governor,,Ryan Graham,L,7,0,4,3,0
Tift,Tifton NW,Lieutenant Governor,,Ryan Graham,L,24,1,11,12,0
Tift,Tifton South,Lieutenant Governor,,Ryan Graham,L,11,2,2,7,0
Tift,Mott-Litman Gym,Lieutenant Governor,,Ryan Graham,L,16,0,9,7,0
Tift,Tifton Lodge,Lieutenant Governor,,Ryan Graham,L,33,2,15,16,0
Tift,Tifton NE,Secretary of State,,Brad Raffensperger,Rep,1040,41,285,711,3
Tift,Brighton,Secretary of State,,Brad Raffensperger,Rep,1295,30,468,796,1
Tift,Brookfield,Secretary of State,,Brad Raffensperger,Rep,703,10,347,346,0
Tift,Chula,Secretary of State,,Brad Raffensperger,Rep,776,18,416,342,0
Tift,Docia,Secretary of State,,Brad Raffensperger,Rep,664,10,316,338,0
Tift,Eldorado,Secretary of State,,Brad Raffensperger,Rep,683,10,363,309,1
Tift,Omega,Secretary of State,,Brad Raffensperger,Rep,331,1,242,88,0
Tift,TY TY,Secretary of State,,Brad Raffensperger,Rep,552,12,288,252,0
Tift,Tifton NW,Secretary of State,,Brad Raffensperger,Rep,1402,44,430,928,0
Tift,Tifton South,Secretary of State,,Brad Raffensperger,Rep,350,12,93,245,0
Tift,Mott-Litman Gym,Secretary of State,,Brad Raffensperger,Rep,249,8,70,171,0
Tift,Tifton Lodge,Secretary of State,,Brad Raffensperger,Rep,1147,34,353,760,0
Tift,Tifton NE,Secretary of State,,Bee Nguyen,Dem,411,37,134,240,0
Tift,Brighton,Secretary of State,,Bee Nguyen,Dem,210,22,56,132,0
Tift,Brookfield,Secretary of State,,Bee Nguyen,Dem,92,4,38,50,0
Tift,Chula,Secretary of State,,Bee Nguyen,Dem,90,3,30,57,0
Tift,Docia,Secretary of State,,Bee Nguyen,Dem,50,2,21,27,0
Tift,Eldorado,Secretary of State,,Bee Nguyen,Dem,69,3,37,29,0
Tift,Omega,Secretary of State,,Bee Nguyen,Dem,61,3,41,17,0
Tift,TY TY,Secretary of State,,Bee Nguyen,Dem,120,4,62,54,0
Tift,Tifton NW,Secretary of State,,Bee Nguyen,Dem,450,33,133,283,1
Tift,Tifton South,Secretary of State,,Bee Nguyen,Dem,519,62,164,292,1
Tift,Mott-Litman Gym,Secretary of State,,Bee Nguyen,Dem,763,69,243,451,0
Tift,Tifton Lodge,Secretary of State,,Bee Nguyen,Dem,449,45,125,279,0
Tift,Tifton NE,Secretary of State,,Ted Metz,L,36,1,7,28,0
Tift,Brighton,Secretary of State,,Ted Metz,L,41,1,16,24,0
Tift,Brookfield,Secretary of State,,Ted Metz,L,38,0,19,19,0
Tift,Chula,Secretary of State,,Ted Metz,L,26,0,16,10,0
Tift,Docia,Secretary of State,,Ted Metz,L,13,0,7,6,0
Tift,Eldorado,Secretary of State,,Ted Metz,L,10,1,3,6,0
Tift,Omega,Secretary of State,,Ted Metz,L,13,0,10,3,0
Tift,TY TY,Secretary of State,,Ted Metz,L,16,0,7,9,0
Tift,Tifton NW,Secretary of State,,Ted Metz,L,63,1,24,38,0
Tift,Tifton South,Secretary of State,,Ted Metz,L,16,2,4,10,0
Tift,Mott-Litman Gym,Secretary of State,,Ted Metz,L,15,0,9,6,0
Tift,Tifton Lodge,Secretary of State,,Ted Metz,L,53,0,23,30,0
Tift,Tifton NE,Attorney General,,Chris Carr,Rep,1024,34,282,705,3
Tift,Brighton,Attorney General,,Chris Carr,Rep,1316,28,484,803,1
Tift,Brookfield,Attorney General,,Chris Carr,Rep,734,10,365,359,0
Tift,Chula,Attorney General,,Chris Carr,Rep,795,15,428,352,0
Tift,Docia,Attorney General,,Chris Carr,Rep,658,10,313,335,0
Tift,Eldorado,Attorney General,,Chris Carr,Rep,698,9,368,320,1
Tift,Omega,Attorney General,,Chris Carr,Rep,330,1,241,88,0
Tift,TY TY,Attorney General,,Chris Carr,Rep,549,12,285,252,0
Tift,Tifton NW,Attorney General,,Chris Carr,Rep,1413,43,432,938,0
Tift,Tifton South,Attorney General,,Chris Carr,Rep,330,11,87,232,0
Tift,Mott-Litman Gym,Attorney General,,Chris Carr,Rep,210,5,62,143,0
Tift,Tifton Lodge,Attorney General,,Chris Carr,Rep,1144,33,359,752,0
Tift,Tifton NE,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,459,45,144,270,0
Tift,Brighton,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,225,25,52,148,0
Tift,Brookfield,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,93,4,39,50,0
Tift,Chula,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,96,6,31,59,0
Tift,Docia,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,72,2,30,40,0
Tift,Eldorado,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,68,4,39,25,0
Tift,Omega,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,67,3,45,19,0
Tift,TY TY,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,138,4,71,63,0
Tift,Tifton NW,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,491,34,146,310,1
Tift,Tifton South,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,544,64,168,311,1
Tift,Mott-Litman Gym,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,823,72,260,491,0
Tift,Tifton Lodge,Attorney General,,"Jennifer """"Jen"""" Jordan",Dem,499,49,134,316,0
Tift,Tifton NE,Attorney General,,Martin Cowen,L,13,0,4,9,0
Tift,Brighton,Attorney General,,Martin Cowen,L,17,0,9,8,0
Tift,Brookfield,Attorney General,,Martin Cowen,L,6,0,1,5,0
Tift,Chula,Attorney General,,Martin Cowen,L,6,0,4,2,0
Tift,Docia,Attorney General,,Martin Cowen,L,3,0,3,0,0
Tift,Eldorado,Attorney General,,Martin Cowen,L,1,1,0,0,0
Tift,Omega,Attorney General,,Martin Cowen,L,10,0,9,1,0
Tift,TY TY,Attorney General,,Martin Cowen,L,7,0,5,2,0
Tift,Tifton NW,Attorney General,,Martin Cowen,L,22,1,10,11,0
Tift,Tifton South,Attorney General,,Martin Cowen,L,10,1,4,5,0
Tift,Mott-Litman Gym,Attorney General,,Martin Cowen,L,10,0,7,3,0
Tift,Tifton Lodge,Attorney General,,Martin Cowen,L,16,0,7,9,0
Tift,Tifton NE,Commissioner of Agriculture,,Tyler Harper,Rep,1067,36,292,736,3
Tift,Brighton,Commissioner of Agriculture,,Tyler Harper,Rep,1346,31,493,821,1
Tift,Brookfield,Commissioner of Agriculture,,Tyler Harper,Rep,748,10,373,365,0
Tift,Chula,Commissioner of Agriculture,,Tyler Harper,Rep,801,16,434,351,0
Tift,Docia,Commissioner of Agriculture,,Tyler Harper,Rep,675,10,325,340,0
Tift,Eldorado,Commissioner of Agriculture,,Tyler Harper,Rep,706,9,376,320,1
Tift,Omega,Commissioner of Agriculture,,Tyler Harper,Rep,340,1,252,87,0
Tift,TY TY,Commissioner of Agriculture,,Tyler Harper,Rep,557,12,290,255,0
Tift,Tifton NW,Commissioner of Agriculture,,Tyler Harper,Rep,1443,43,440,960,0
Tift,Tifton South,Commissioner of Agriculture,,Tyler Harper,Rep,340,15,88,237,0
Tift,Mott-Litman Gym,Commissioner of Agriculture,,Tyler Harper,Rep,221,6,64,151,0
Tift,Tifton Lodge,Commissioner of Agriculture,,Tyler Harper,Rep,1177,34,364,779,0
Tift,Tifton NE,Commissioner of Agriculture,,Nakita Hemingway,Dem,409,41,131,237,0
Tift,Brighton,Commissioner of Agriculture,,Nakita Hemingway,Dem,196,22,43,131,0
Tift,Brookfield,Commissioner of Agriculture,,Nakita Hemingway,Dem,81,4,31,46,0
Tift,Chula,Commissioner of Agriculture,,Nakita Hemingway,Dem,83,5,23,55,0
Tift,Docia,Commissioner of Agriculture,,Nakita Hemingway,Dem,52,1,18,33,0
Tift,Eldorado,Commissioner of Agriculture,,Nakita Hemingway,Dem,57,4,28,25,0
Tift,Omega,Commissioner of Agriculture,,Nakita Hemingway,Dem,57,2,37,18,0
Tift,TY TY,Commissioner of Agriculture,,Nakita Hemingway,Dem,125,3,64,58,0
Tift,Tifton NW,Commissioner of Agriculture,,Nakita Hemingway,Dem,449,32,134,282,1
Tift,Tifton South,Commissioner of Agriculture,,Nakita Hemingway,Dem,541,61,172,307,1
Tift,Mott-Litman Gym,Commissioner of Agriculture,,Nakita Hemingway,Dem,792,71,250,471,0
Tift,Tifton Lodge,Commissioner of Agriculture,,Nakita Hemingway,Dem,457,45,127,285,0
Tift,Tifton NE,Commissioner of Agriculture,,David Raudabaugh,L,14,1,6,7,0
Tift,Brighton,Commissioner of Agriculture,,David Raudabaugh,L,15,0,10,5,0
Tift,Brookfield,Commissioner of Agriculture,,David Raudabaugh,L,7,0,2,5,0
Tift,Chula,Commissioner of Agriculture,,David Raudabaugh,L,9,0,4,5,0
Tift,Docia,Commissioner of Agriculture,,David Raudabaugh,L,6,1,3,2,0
Tift,Eldorado,Commissioner of Agriculture,,David Raudabaugh,L,7,1,4,2,0
Tift,Omega,Commissioner of Agriculture,,David Raudabaugh,L,13,1,9,3,0
Tift,TY TY,Commissioner of Agriculture,,David Raudabaugh,L,8,0,6,2,0
Tift,Tifton NW,Commissioner of Agriculture,,David Raudabaugh,L,29,1,15,13,0
Tift,Tifton South,Commissioner of Agriculture,,David Raudabaugh,L,12,0,3,9,0
Tift,Mott-Litman Gym,Commissioner of Agriculture,,David Raudabaugh,L,23,0,11,12,0
Tift,Tifton Lodge,Commissioner of Agriculture,,David Raudabaugh,L,25,3,10,12,0
Tift,Tifton NE,Commissioner of Insurance,,John King,Rep,1044,35,291,715,3
Tift,Brighton,Commissioner of Insurance,,John King,Rep,1335,27,490,817,1
Tift,Brookfield,Commissioner of Insurance,,John King,Rep,746,10,374,362,0
Tift,Chula,Commissioner of Insurance,,John King,Rep,803,15,431,357,0
Tift,Docia,Commissioner of Insurance,,John King,Rep,672,10,322,340,0
Tift,Eldorado,Commissioner of Insurance,,John King,Rep,702,10,368,323,1
Tift,Omega,Commissioner of Insurance,,John King,Rep,340,1,250,89,0
Tift,TY TY,Commissioner of Insurance,,John King,Rep,553,12,289,252,0
Tift,Tifton NW,Commissioner of Insurance,,John King,Rep,1433,42,439,952,0
Tift,Tifton South,Commissioner of Insurance,,John King,Rep,334,13,89,232,0
Tift,Mott-Litman Gym,Commissioner of Insurance,,John King,Rep,211,5,66,140,0
Tift,Tifton Lodge,Commissioner of Insurance,,John King,Rep,1171,32,363,776,0
Tift,Tifton NE,Commissioner of Insurance,,Janice Laws Robinson,Dem,436,43,133,260,0
Tift,Brighton,Commissioner of Insurance,,Janice Laws Robinson,Dem,217,26,52,139,0
Tift,Brookfield,Commissioner of Insurance,,Janice Laws Robinson,Dem,87,4,31,52,0
Tift,Chula,Commissioner of Insurance,,Janice Laws Robinson,Dem,93,6,29,58,0
Tift,Docia,Commissioner of Insurance,,Janice Laws Robinson,Dem,60,2,23,35,0
Tift,Eldorado,Commissioner of Insurance,,Janice Laws Robinson,Dem,65,4,36,25,0
Tift,Omega,Commissioner of Insurance,,Janice Laws Robinson,Dem,64,3,43,18,0
Tift,TY TY,Commissioner of Insurance,,Janice Laws Robinson,Dem,136,3,70,63,0
Tift,Tifton NW,Commissioner of Insurance,,Janice Laws Robinson,Dem,486,35,150,300,1
Tift,Tifton South,Commissioner of Insurance,,Janice Laws Robinson,Dem,554,63,173,317,1
Tift,Mott-Litman Gym,Commissioner of Insurance,,Janice Laws Robinson,Dem,820,72,258,490,0
Tift,Tifton Lodge,Commissioner of Insurance,,Janice Laws Robinson,Dem,479,48,134,297,0
Tift,Tifton NE,Commissioner of Labor,,Bruce Thompson,Rep,1021,34,283,701,3
Tift,Brighton,Commissioner of Labor,,Bruce Thompson,Rep,1325,28,487,809,1
Tift,Brookfield,Commissioner of Labor,,Bruce Thompson,Rep,731,10,362,359,0
Tift,Chula,Commissioner of Labor,,Bruce Thompson,Rep,786,15,423,348,0
Tift,Docia,Commissioner of Labor,,Bruce Thompson,Rep,662,11,317,334,0
Tift,Eldorado,Commissioner of Labor,,Bruce Thompson,Rep,698,9,369,319,1
Tift,Omega,Commissioner of Labor,,Bruce Thompson,Rep,336,1,247,88,0
Tift,TY TY,Commissioner of Labor,,Bruce Thompson,Rep,546,12,285,249,0
Tift,Tifton NW,Commissioner of Labor,,Bruce Thompson,Rep,1420,44,427,949,0
Tift,Tifton South,Commissioner of Labor,,Bruce Thompson,Rep,331,13,87,231,0
Tift,Mott-Litman Gym,Commissioner of Labor,,Bruce Thompson,Rep,207,5,58,144,0
Tift,Tifton Lodge,Commissioner of Labor,,Bruce Thompson,Rep,1142,34,353,755,0
Tift,Tifton NE,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,433,41,132,260,0
Tift,Brighton,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,211,24,49,138,0
Tift,Brookfield,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,90,4,34,52,0
Tift,Chula,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,96,6,31,59,0
Tift,Docia,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,64,1,25,38,0
Tift,Eldorado,Commissioner of Labor,,"William """"Will"""" Boddie, Jr",Dem,64,4,33,27,0
