county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional,
Hall,01-Wilson,Tax Commissioner,,,KENT HENDERSON,384,17,165,202,0,
Hall,02-Chicopee,Tax Commissioner,,,KENT HENDERSON,113,6,74,31,2,
Hall,03-Oakwood I,Tax Commissioner,,,KENT HENDERSON,146,3,115,27,1,
Hall,04-Oakwood II,Tax Commissioner,,,KENT HENDERSON,136,4,102,29,1,
Hall,05-Oakwood III,Tax Commissioner,,,KENT HENDERSON,291,6,204,81,0,
Hall,06-Flowery Branch I,Tax Commissioner,,,KENT HENDERSON,267,9,214,44,0,
Hall,07-Flowery Branch II,Tax Commissioner,,,KENT HENDERSON,173,11,144,18,0,
Hall,08-Roberts,Tax Commissioner,,,KENT HENDERSON,186,4,158,23,1,
Hall,09-Morgan I,Tax Commissioner,,,KENT HENDERSON,448,12,363,73,0,
Hall,10-Morgan II,Tax Commissioner,,,KENT HENDERSON,152,4,114,34,0,
Hall,11-Morgan III,Tax Commissioner,,,KENT HENDERSON,303,15,227,61,0,
Hall,12-Candler,Tax Commissioner,,,KENT HENDERSON,503,18,391,94,0,
Hall,13-Tadmore,Tax Commissioner,,,KENT HENDERSON,191,7,152,32,0,
Hall,14-Glade,Tax Commissioner,,,KENT HENDERSON,120,4,99,17,0,
Hall,15-Lula,Tax Commissioner,,,KENT HENDERSON,261,9,221,31,0,
Hall,16-Clermont,Tax Commissioner,,,KENT HENDERSON,353,10,297,46,0,
Hall,17-Quillians,Tax Commissioner,,,KENT HENDERSON,356,13,289,54,0,
Hall,18-Bark Camp,Tax Commissioner,,,KENT HENDERSON,288,10,220,58,0,
Hall,19-Murrayville,Tax Commissioner,,,KENT HENDERSON,239,5,196,38,0,
Hall,20-Chestatee,Tax Commissioner,,,KENT HENDERSON,302,10,202,90,0,
Hall,21-Fork,Tax Commissioner,,,KENT HENDERSON,315,7,216,91,1,
Hall,22-Whelchel,Tax Commissioner,,,KENT HENDERSON,505,21,398,85,1,
Hall,23-West Whelchel,Tax Commissioner,,,KENT HENDERSON,536,19,405,112,0,
Hall,24-Gainesville I,Tax Commissioner,,,KENT HENDERSON,248,6,186,56,0,
Hall,25-Gainesville II,Tax Commissioner,,,KENT HENDERSON,38,6,28,4,0,
Hall,26-Gainesville III,Tax Commissioner,,,KENT HENDERSON,166,11,84,71,0,
Hall,27-Gainesville IV,Tax Commissioner,,,KENT HENDERSON,213,6,149,58,0,
Hall,28-Gainesville V,Tax Commissioner,,,KENT HENDERSON,128,6,82,40,0,
Hall,29-Riverbend,Tax Commissioner,,,KENT HENDERSON,136,13,85,38,0,
Hall,30-New Holland,Tax Commissioner,,,KENT HENDERSON,174,18,127,29,0,
Hall,31-Gillsville,Tax Commissioner,,,KENT HENDERSON,117,7,99,11,0,
Hall,32-Big Hickory,Tax Commissioner,,,KENT HENDERSON,532,23,434,74,1,
Hall,33-Friendship I,Tax Commissioner,,,KENT HENDERSON,286,12,221,53,0,
Hall,34-Friendship II,Tax Commissioner,,,KENT HENDERSON,180,5,139,36,0,
Hall,35-Friendship III,Tax Commissioner,,,KENT HENDERSON,208,2,171,35,0,
Hall,,County Comm at Large,,,DICK MECUM,13349,398,9940,2999,12,
Hall,01-Wilson,County Comm at Large,,,DICK MECUM,557,14,274,269,0,
Hall,02-Chicopee,County Comm at Large,,,DICK MECUM,125,5,90,28,2,
Hall,03-Oakwood I,County Comm at Large,,,DICK MECUM,180,4,140,36,0,
Hall,04-Oakwood II,County Comm at Large,,,DICK MECUM,186,1,134,50,1,
Hall,05-Oakwood III,County Comm at Large,,,DICK MECUM,361,11,252,98,0,
Hall,06-Flowery Branch I,County Comm at Large,,,DICK MECUM,392,11,305,76,0,
Hall,07-Flowery Branch II,County Comm at Large,,,DICK MECUM,212,10,177,25,0,
Hall,08-Roberts,County Comm at Large,,,DICK MECUM,276,6,225,43,2,
Hall,09-Morgan I,County Comm at Large,,,DICK MECUM,549,14,432,103,0,
Hall,10-Morgan II,County Comm at Large,,,DICK MECUM,178,1,143,34,0,
Hall,11-Morgan III,County Comm at Large,,,DICK MECUM,343,11,248,84,0,
Hall,12-Candler,County Comm at Large,,,DICK MECUM,604,11,467,126,0,
Hall,13-Tadmore,County Comm at Large,,,DICK MECUM,270,6,204,60,0,
Hall,14-Glade,County Comm at Large,,,DICK MECUM,170,3,131,36,0,
Hall,15-Lula,County Comm at Large,,,DICK MECUM,382,11,319,52,0,
Hall,16-Clermont,County Comm at Large,,,DICK MECUM,651,21,550,80,0,
Hall,17-Quillians,County Comm at Large,,,DICK MECUM,548,11,448,89,0,
Hall,18-Bark Camp,County Comm at Large,,,DICK MECUM,487,12,373,102,0,
Hall,19-Murrayville,County Comm at Large,,,DICK MECUM,347,2,282,63,0,
Hall,20-Chestatee,County Comm at Large,,,DICK MECUM,498,8,335,154,1,
Hall,21-Fork,County Comm at Large,,,DICK MECUM,520,7,358,154,1,
Hall,22-Whelchel,County Comm at Large,,,DICK MECUM,840,24,625,190,1,
Hall,23-West Whelchel,County Comm at Large,,,DICK MECUM,990,46,722,222,0,
Hall,24-Gainesville I,County Comm at Large,,,DICK MECUM,410,13,302,93,2,
Hall,25-Gainesville II,County Comm at Large,,,DICK MECUM,92,10,68,14,0,
Hall,26-Gainesville III,County Comm at Large,,,DICK MECUM,210,5,113,91,1,
Hall,27-Gainesville IV,County Comm at Large,,,DICK MECUM,359,10,235,114,0,
Hall,28-Gainesville V,County Comm at Large,,,DICK MECUM,221,8,153,60,0,
Hall,29-Riverbend,County Comm at Large,,,DICK MECUM,231,16,150,65,0,
Hall,30-New Holland,County Comm at Large,,,DICK MECUM,239,22,171,46,0,
Hall,31-Gillsville,County Comm at Large,,,DICK MECUM,140,11,113,16,0,
Hall,32-Big Hickory,County Comm at Large,,,DICK MECUM,831,28,641,161,1,
Hall,33-Friendship I,County Comm at Large,,,DICK MECUM,482,17,379,86,0,
Hall,34-Friendship II,County Comm at Large,,,DICK MECUM,242,7,197,38,0,
Hall,35-Friendship III,County Comm at Large,,,DICK MECUM,226,1,184,41,0,
Hall,,County Comm at Large,,,TOM OLIVER ,5904,211,4604,1086,3,
Hall,01-Wilson,County Comm at Large,,,TOM OLIVER ,211,10,99,102,0,
Hall,02-Chicopee,County Comm at Large,,,TOM OLIVER ,62,2,48,12,0,
Hall,03-Oakwood I,County Comm at Large,,,TOM OLIVER ,115,1,93,20,1,
Hall,04-Oakwood II,County Comm at Large,,,TOM OLIVER ,83,3,61,19,0,
Hall,05-Oakwood III,County Comm at Large,,,TOM OLIVER ,217,4,171,42,0,
Hall,06-Flowery Branch I,County Comm at Large,,,TOM OLIVER ,203,5,166,32,0,
Hall,07-Flowery Branch II,County Comm at Large,,,TOM OLIVER ,114,6,99,9,0,
Hall,08-Roberts,County Comm at Large,,,TOM OLIVER ,174,9,150,15,0,
Hall,09-Morgan I,County Comm at Large,,,TOM OLIVER ,355,6,298,51,0,
Hall,10-Morgan II,County Comm at Large,,,TOM OLIVER ,95,2,72,21,0,
Hall,11-Morgan III,County Comm at Large,,,TOM OLIVER ,264,10,196,58,0,
Hall,12-Candler,County Comm at Large,,,TOM OLIVER ,346,12,268,66,0,
Hall,13-Tadmore,County Comm at Large,,,TOM OLIVER ,147,5,119,23,0,
Hall,14-Glade,County Comm at Large,,,TOM OLIVER ,89,6,70,13,0,
Hall,15-Lula,County Comm at Large,,,TOM OLIVER ,129,2,116,11,0,
Hall,16-Clermont,County Comm at Large,,,TOM OLIVER ,165,1,152,12,0,
Hall,17-Quillians,County Comm at Large,,,TOM OLIVER ,178,10,136,32,0,
Hall,18-Bark Camp,County Comm at Large,,,TOM OLIVER ,140,3,109,28,0,
Hall,19-Murrayville,County Comm at Large,,,TOM OLIVER ,159,6,121,31,1,
Hall,20-Chestatee,County Comm at Large,,,TOM OLIVER ,163,6,103,54,0,
Hall,21-Fork,County Comm at Large,,,TOM OLIVER ,190,3,158,29,0,
Hall,22-Whelchel,County Comm at Large,,,TOM OLIVER ,270,9,224,37,0,
Hall,23-West Whelchel,County Comm at Large,,,TOM OLIVER ,413,23,313,77,0,
Hall,24-Gainesville I,County Comm at Large,,,TOM OLIVER ,176,7,128,41,0,
Hall,25-Gainesville II,County Comm at Large,,,TOM OLIVER ,44,2,34,8,0,
Hall,26-Gainesville III,County Comm at Large,,,TOM OLIVER ,94,8,51,35,0,
Hall,27-Gainesville IV,County Comm at Large,,,TOM OLIVER ,154,8,104,42,0,
Hall,28-Gainesville V,County Comm at Large,,,TOM OLIVER ,89,1,66,22,0,
Hall,29-Riverbend,County Comm at Large,,,TOM OLIVER ,87,4,58,25,0,
Hall,30-New Holland,County Comm at Large,,,TOM OLIVER ,77,2,58,17,0,
Hall,31-Gillsville,County Comm at Large,,,TOM OLIVER ,66,1,60,4,1,
Hall,32-Big Hickory,County Comm at Large,,,TOM OLIVER ,291,13,242,36,0,
Hall,33-Friendship I,County Comm at Large,,,TOM OLIVER ,251,13,208,30,0,
Hall,34-Friendship II,County Comm at Large,,,TOM OLIVER ,139,2,121,16,0,
Hall,35-Friendship III,County Comm at Large,,,TOM OLIVER ,154,6,132,16,0,
Hancock,,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,806,177,487,132,10,
Hancock,Sparta,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,234,56,128,46,4,
Hancock,Devereux 1A,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,103,24,65,12,2,
Hancock,Devereux 1B,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,126,18,96,12,0,
Hancock,Linton A,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,130,22,71,36,1,
Hancock,Linton B,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,73,33,32,6,2,
Hancock,Mayfield 3A,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,60,8,39,12,1,
Hancock,Mayfield 3B,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,80,16,56,8,0,
Hancock,,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),1076,261,618,180,17,
Hancock,Sparta,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),289,74,152,57,6,
Hancock,Devereux 1A,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),178,55,95,28,0,
Hancock,Devereux 1B,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),153,18,113,21,1,
Hancock,Linton A,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),208,37,123,40,8,
Hancock,Linton B,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),45,14,29,1,1,
Hancock,Mayfield 3A,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),115,37,59,19,0,
Hancock,Mayfield 3B,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),88,26,47,14,1,
Hancock,,Superior Court Clerk,,,FRANCES HUNT,722,128,490,97,7,
Hancock,Sparta,Superior Court Clerk,,,FRANCES HUNT,208,35,135,35,3,
Hancock,Devereux 1A,Superior Court Clerk,,,FRANCES HUNT,104,17,75,11,1,
Hancock,Devereux 1B,Superior Court Clerk,,,FRANCES HUNT,118,18,87,13,0,
Hancock,Linton A,Superior Court Clerk,,,FRANCES HUNT,116,21,73,22,0,
Hancock,Linton B,Superior Court Clerk,,,FRANCES HUNT,74,26,42,4,2,
Hancock,Mayfield 3A,Superior Court Clerk,,,FRANCES HUNT,49,7,35,7,0,
Hancock,Mayfield 3B,Superior Court Clerk,,,FRANCES HUNT,53,4,43,5,1,
Hancock,,Superior Court Clerk,,,LESHAUNA R. JACKSON,1280,327,685,247,21,
Hancock,Sparta,Superior Court Clerk,,,LESHAUNA R. JACKSON,349,97,172,72,8,
Hancock,Devereux 1A,Superior Court Clerk,,,LESHAUNA R. JACKSON,194,67,94,31,2,
Hancock,Devereux 1B,Superior Court Clerk,,,LESHAUNA R. JACKSON,174,18,130,25,1,
Hancock,Linton A,Superior Court Clerk,,,LESHAUNA R. JACKSON,251,41,134,68,8,
Hancock,Linton B,Superior Court Clerk,,,LESHAUNA R. JACKSON,52,22,25,4,1,
Hancock,Mayfield 3A,Superior Court Clerk,,,LESHAUNA R. JACKSON,135,41,65,28,1,
Hancock,Mayfield 3B,Superior Court Clerk,,,LESHAUNA R. JACKSON,125,41,65,19,0,
Haralson,,"State Senator, District 31",31,REP,BILL CARRUTH,1786,55,1520,211,0,
Haralson,BREMEN,"State Senator, District 31",31,REP,BILL CARRUTH,458,11,385,62,0,
Haralson,BUCHANAN,"State Senator, District 31",31,REP,BILL CARRUTH,202,7,142,53,0,
Haralson,BUNCOMBE,"State Senator, District 31",31,REP,BILL CARRUTH,88,3,79,6,0,
Haralson,CORINTH,"State Senator, District 31",31,REP,BILL CARRUTH,131,6,114,11,0,
Haralson,TWENTIETH,"State Senator, District 31",31,REP,BILL CARRUTH,50,0,49,1,0,
Haralson,FELTON,"State Senator, District 31",31,REP,BILL CARRUTH,28,0,26,2,0,
Haralson,LITTLE CREEK,"State Senator, District 31",31,REP,BILL CARRUTH,83,2,75,6,0,
Haralson,MT VIEW,"State Senator, District 31",31,REP,BILL CARRUTH,30,0,29,1,0,
Haralson,SEVENTH,"State Senator, District 31",31,REP,BILL CARRUTH,108,6,91,11,0,
Haralson,BEREA-STEADMAN,"State Senator, District 31",31,REP,BILL CARRUTH,89,3,78,8,0,
Haralson,TALLAPOOSA,"State Senator, District 31",31,REP,BILL CARRUTH,426,15,367,44,0,
Haralson,WACO,"State Senator, District 31",31,REP,BILL CARRUTH,93,2,85,6,0,
Haralson,,"State Senator, District 31",31,REP,BILL HEATH (I),1119,51,897,170,1,
Haralson,BREMEN,"State Senator, District 31",31,REP,BILL HEATH (I),398,20,308,69,1,
Haralson,BUCHANAN,"State Senator, District 31",31,REP,BILL HEATH (I),151,11,101,39,0,
Haralson,BUNCOMBE,"State Senator, District 31",31,REP,BILL HEATH (I),34,1,31,2,0,
Haralson,CORINTH,"State Senator, District 31",31,REP,BILL HEATH (I),114,3,104,7,0,
Haralson,TWENTIETH,"State Senator, District 31",31,REP,BILL HEATH (I),60,0,52,8,0,
Haralson,FELTON,"State Senator, District 31",31,REP,BILL HEATH (I),19,0,19,0,0,
Haralson,LITTLE CREEK,"State Senator, District 31",31,REP,BILL HEATH (I),35,2,31,2,0,
Haralson,MT VIEW,"State Senator, District 31",31,REP,BILL HEATH (I),30,0,29,1,0,
Haralson,SEVENTH,"State Senator, District 31",31,REP,BILL HEATH (I),122,5,97,20,0,
Haralson,BEREA-STEADMAN,"State Senator, District 31",31,REP,BILL HEATH (I),16,1,13,2,0,
Haralson,TALLAPOOSA,"State Senator, District 31",31,REP,BILL HEATH (I),93,6,69,18,0,
Haralson,WACO,"State Senator, District 31",31,REP,BILL HEATH (I),47,2,43,2,0,
Harris,,TAX COMMISSIONER,,,MICHELE B. DAVIS,757,56,561,140,0,
Harris,CATAULA,TAX COMMISSIONER,,,MICHELE B. DAVIS,98,2,75,21,0,
Harris,ELLERSLIE,TAX COMMISSIONER,,,MICHELE B. DAVIS,100,9,72,19,0,
Harris,GOODMAN,TAX COMMISSIONER,,,MICHELE B. DAVIS,55,4,39,12,0,
Harris,HAMILTON,TAX COMMISSIONER,,,MICHELE B. DAVIS,65,5,44,16,0,
Harris,LOWER 19TH,TAX COMMISSIONER,,,MICHELE B. DAVIS,71,4,56,11,0,
Harris,MULBERRY GROVE,TAX COMMISSIONER,,,MICHELE B. DAVIS,70,5,48,17,0,
Harris,PINE MOUNTAIN VALLEY,TAX COMMISSIONER,,,MICHELE B. DAVIS,75,6,55,14,0,
Harris,SKINNER,TAX COMMISSIONER,,,MICHELE B. DAVIS,20,0,20,0,0,
Harris,UPPER 19TH,TAX COMMISSIONER,,,MICHELE B. DAVIS,45,4,37,4,0,
Harris,VALLEY PLAINS,TAX COMMISSIONER,,,MICHELE B. DAVIS,46,11,29,6,0,
Harris,WAVERLY HALL,TAX COMMISSIONER,,,MICHELE B. DAVIS,69,4,55,10,0,
Harris,WHITESVILLE,TAX COMMISSIONER,,,MICHELE B. DAVIS,43,2,31,10,0,
Harris,,TAX COMMISSIONER,,,VICKIE O. JAMERSON,914,58,624,232,0,
Harris,CATAULA,TAX COMMISSIONER,,,VICKIE O. JAMERSON,86,5,60,21,0,
Harris,ELLERSLIE,TAX COMMISSIONER,,,VICKIE O. JAMERSON,173,18,114,41,0,
Harris,GOODMAN,TAX COMMISSIONER,,,VICKIE O. JAMERSON,103,3,57,43,0,
Harris,HAMILTON,TAX COMMISSIONER,,,VICKIE O. JAMERSON,91,4,46,41,0,
Harris,LOWER 19TH,TAX COMMISSIONER,,,VICKIE O. JAMERSON,44,0,39,5,0,
Harris,MULBERRY GROVE,TAX COMMISSIONER,,,VICKIE O. JAMERSON,69,8,48,13,0,
Harris,PINE MOUNTAIN VALLEY,TAX COMMISSIONER,,,VICKIE O. JAMERSON,84,3,67,14,0,
Harris,SKINNER,TAX COMMISSIONER,,,VICKIE O. JAMERSON,19,2,16,1,0,
Harris,UPPER 19TH,TAX COMMISSIONER,,,VICKIE O. JAMERSON,46,9,34,3,0,
Harris,VALLEY PLAINS,TAX COMMISSIONER,,,VICKIE O. JAMERSON,42,2,34,6,0,
Harris,WAVERLY HALL,TAX COMMISSIONER,,,VICKIE O. JAMERSON,89,1,60,28,0,
Harris,WHITESVILLE,TAX COMMISSIONER,,,VICKIE O. JAMERSON,68,3,49,16,0,
Harris,,CORONER,,,MARIE ADAMS,559,28,409,122,0,
Harris,CATAULA,CORONER,,,MARIE ADAMS,75,0,60,15,0,
Harris,ELLERSLIE,CORONER,,,MARIE ADAMS,157,12,110,35,0,
Harris,GOODMAN,CORONER,,,MARIE ADAMS,25,1,15,9,0,
Harris,HAMILTON,CORONER,,,MARIE ADAMS,58,4,33,21,0,
Harris,LOWER 19TH,CORONER,,,MARIE ADAMS,31,0,30,1,0,
Harris,MULBERRY GROVE,CORONER,,,MARIE ADAMS,43,2,28,13,0,
Harris,PINE MOUNTAIN VALLEY,CORONER,,,MARIE ADAMS,49,1,38,10,0,
Harris,SKINNER,CORONER,,,MARIE ADAMS,12,0,12,0,0,
Harris,UPPER 19TH,CORONER,,,MARIE ADAMS,23,2,20,1,0,
Harris,VALLEY PLAINS,CORONER,,,MARIE ADAMS,20,2,16,2,0,
Harris,WAVERLY HALL,CORONER,,,MARIE ADAMS,49,4,34,11,0,
Harris,WHITESVILLE,CORONER,,,MARIE ADAMS,17,0,13,4,0,
Harris,,CORONER,,,JOE WELDON,1092,85,760,247,0,
Harris,CATAULA,CORONER,,,JOE WELDON,112,7,76,29,0,
Harris,ELLERSLIE,CORONER,,,JOE WELDON,114,16,73,25,0,
Harris,GOODMAN,CORONER,,,JOE WELDON,129,6,79,44,0,
Harris,HAMILTON,CORONER,,,JOE WELDON,97,5,56,36,0,
Harris,LOWER 19TH,CORONER,,,JOE WELDON,82,4,63,15,0,
Harris,MULBERRY GROVE,CORONER,,,JOE WELDON,95,11,67,17,0,
Harris,PINE MOUNTAIN VALLEY,CORONER,,,JOE WELDON,104,6,80,18,0,
Harris,SKINNER,CORONER,,,JOE WELDON,27,2,24,1,0,
Harris,UPPER 19TH,CORONER,,,JOE WELDON,64,12,46,6,0,
Harris,VALLEY PLAINS,CORONER,,,JOE WELDON,67,10,48,9,0,
Harris,WAVERLY HALL,CORONER,,,JOE WELDON,108,1,81,26,0,
Harris,WHITESVILLE,CORONER,,,JOE WELDON,93,5,67,21,0,
Hart,,"U.S. Representative, District 9",9,REP,DOUG COLLINS,465,38,351,76,0,
Hart,Hartwell,"U.S. Representative, District 9",9,REP,DOUG COLLINS,161,19,100,42,0,
Hart,Goldmine,"U.S. Representative, District 9",9,REP,DOUG COLLINS,51,5,39,7,0,
Hart,Cokesbury,"U.S. Representative, District 9",9,REP,DOUG COLLINS,21,4,11,6,0,
Hart,Reed Creek,"U.S. Representative, District 9",9,REP,DOUG COLLINS,118,6,96,16,0,
Hart,Bowersville,"U.S. Representative, District 9",9,REP,DOUG COLLINS,39,1,37,1,0,
Hart,Shoal Creek,"U.S. Representative, District 9",9,REP,DOUG COLLINS,36,1,33,2,0,
Hart,Bio,"U.S. Representative, District 9",9,REP,DOUG COLLINS,39,2,35,2,0,
Hart,,"U.S. Representative, District 9",9,REP,MARTHA ZOLLER,403,19,325,59,0,
Hart,Hartwell,"U.S. Representative, District 9",9,REP,MARTHA ZOLLER,128,10,105,13,0,
Hart,Goldmine,"U.S. Representative, District 9",9,REP,MARTHA ZOLLER,47,2,39,6,0,
Hart,Cokesbury,"U.S. Representative, District 9",9,REP,MARTHA ZOLLER,11,0,9,2,0,
Hart,Reed Creek,"U.S. Representative, District 9",9,REP,MARTHA ZOLLER,101,2,78,21,0,
Hart,Bowersville,"U.S. Representative, District 9",9,REP,MARTHA ZOLLER,25,1,21,3,0,
Hart,Shoal Creek,"U.S. Representative, District 9",9,REP,MARTHA ZOLLER,58,1,49,8,0,
Hart,Bio,"U.S. Representative, District 9",9,REP,MARTHA ZOLLER,33,3,24,6,0,
Heard,,CHAIR COUNTY COMMISSION,,,LEE BOONE,1039,63,840,135,1,
Heard,CENTRALHATCHEE,CHAIR COUNTY COMMISSION,,,LEE BOONE,157,8,133,16,0,
Heard,COOKSVILLE - CORINTH,CHAIR COUNTY COMMISSION,,,LEE BOONE,34,1,32,1,0,
Heard,ENON GROVE,CHAIR COUNTY COMMISSION,,,LEE BOONE,100,7,80,13,0,
Heard,EPHESUS,CHAIR COUNTY COMMISSION,,,LEE BOONE,115,3,107,5,0,
Heard,FRANKLIN,CHAIR COUNTY COMMISSION,,,LEE BOONE,218,28,140,50,0,
Heard,GLENLOCH,CHAIR COUNTY COMMISSION,,,LEE BOONE,78,2,68,8,0,
Heard,ROOSTERVILLE,CHAIR COUNTY COMMISSION,,,LEE BOONE,161,1,141,19,0,
Heard,SOUTHWEST,CHAIR COUNTY COMMISSION,,,LEE BOONE,94,10,70,14,0,
Heard,WALNUT HILL,CHAIR COUNTY COMMISSION,,,LEE BOONE,82,3,69,9,1,
Heard,,CHAIR COUNTY COMMISSION,,,JUNE JACKSON ,479,47,347,85,0,
Heard,CENTRALHATCHEE,CHAIR COUNTY COMMISSION,,,JUNE JACKSON ,67,4,50,13,0,
Heard,COOKSVILLE - CORINTH,CHAIR COUNTY COMMISSION,,,JUNE JACKSON ,39,0,35,4,0,
Heard,ENON GROVE,CHAIR COUNTY COMMISSION,,,JUNE JACKSON ,38,6,30,2,0,
Heard,EPHESUS,CHAIR COUNTY COMMISSION,,,JUNE JACKSON ,32,3,28,1,0,
Heard,FRANKLIN,CHAIR COUNTY COMMISSION,,,JUNE JACKSON ,136,20,78,38,0,
Heard,GLENLOCH,CHAIR COUNTY COMMISSION,,,JUNE JACKSON ,23,1,21,1,0,
Heard,ROOSTERVILLE,CHAIR COUNTY COMMISSION,,,JUNE JACKSON ,42,2,33,7,0,
Heard,SOUTHWEST,CHAIR COUNTY COMMISSION,,,JUNE JACKSON ,66,8,48,10,0,
Heard,WALNUT HILL,CHAIR COUNTY COMMISSION,,,JUNE JACKSON ,36,3,24,9,0,
Henry,,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,4658,224,3437,997,0,
Henry,LOCUST GROVE,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,77,5,60,12,0,
Henry,TUSSAHAW,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,121,5,102,14,0,
Henry,SANDY RIDGE,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,116,13,74,29,0,
Henry,WESTSIDE,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,37,5,20,12,0,
Henry,LOWES,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,130,2,98,30,0,
Henry,SOUTH HAMPTON,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,135,5,102,28,0,
Henry,NORTH HAMPTON,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,155,8,128,19,0,
Henry,MT. CARMEL,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,76,1,60,15,0,
Henry,RED OAK,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,35,2,31,2,0,
Henry,WESLEY LAKES,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,93,5,58,30,0,
Henry,MCDONOUGH,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,80,7,34,39,0,
Henry,MCMULLEN,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,191,4,123,64,0,
Henry,EAST LAKE,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,238,11,174,53,0,
Henry,HICKORY FLAT,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,140,5,112,23,0,
Henry,STOCKBRIDGE EAST,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,28,5,19,4,0,
Henry,STOCKBRIDGE WEST,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,23,3,17,3,0,
Henry,STAGECOACH,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,82,1,74,7,0,
Henry,COTTON INDIAN,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,136,10,110,16,0,
Henry,PLEASANT GROVE,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,192,5,157,30,0,
Henry,AUSTIN ROAD,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,63,6,56,1,0,
Henry,SWAN LAKE,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,106,9,90,7,0,
Henry,SHAKERAG,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,25,1,20,4,0,
Henry,ELLENWOOD,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,71,7,58,6,0,
Henry,UNITY GROVE,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,159,7,102,50,0,
Henry,SHILOH,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,45,5,25,15,0,
Henry,PATES CREEK,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,163,6,150,7,0,
Henry,OAKLAND,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,164,14,110,40,0,
Henry,LAKE DOW,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,402,4,261,137,0,
Henry,FLIPPEN,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,169,12,111,46,0,
Henry,STOCKBRIDGE CENTRAL,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,41,3,33,5,0,
Henry,KELLEYTOWN,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,196,4,169,23,0,
Henry,LIGHTHOUSE,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,111,6,99,6,0,
Henry,DUTCHTOWN,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,109,3,91,15,0,
Henry,MT. BETHEL,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,120,0,96,24,0,
Henry,GROVE PARK,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,77,9,59,9,0,
Henry,LAKE HAVEN,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,180,4,143,33,0,
Henry,MCDONOUGH CENTRAL,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,222,18,85,119,0,
Henry,TIMBERRIDGE,CHAIR COUNTY COMMISSION,,,ELIZABETH MATHIS ,150,4,126,20,0,
Henry,,CHAIR COUNTY COMMISSION,,,TOMMY SMITH,6556,238,4742,1576,0,
Henry,LOCUST GROVE,CHAIR COUNTY COMMISSION,,,TOMMY SMITH,113,4,90,19,0,
